count,event_no,trace_length,transitions,process_entropy,process_type,statespace_size,number_of_traces
6,51,57,3.0,med_entropy,Memoryless,10,500.0
5,52,57,3.0,med_entropy,Memoryless,10,500.0
4,53,57,3.0,med_entropy,Memoryless,10,500.0
3,54,57,3.0,med_entropy,Memoryless,10,500.0
2,55,57,3.0,med_entropy,Memoryless,10,500.0
2,56,57,3.0,med_entropy,Memoryless,10,500.0
2,57,57,3.0,med_entropy,Memoryless,10,500.0
500,1,57,3.0,max_entropy,Memoryless,10,500.0
450,2,57,3.0,max_entropy,Memoryless,10,500.0
418,3,57,3.0,max_entropy,Memoryless,10,500.0
380,4,57,3.0,max_entropy,Memoryless,10,500.0
354,5,57,3.0,max_entropy,Memoryless,10,500.0
326,6,57,3.0,max_entropy,Memoryless,10,500.0
295,7,57,3.0,max_entropy,Memoryless,10,500.0
269,8,57,3.0,max_entropy,Memoryless,10,500.0
243,9,57,3.0,max_entropy,Memoryless,10,500.0
222,10,57,3.0,max_entropy,Memoryless,10,500.0
204,11,57,3.0,max_entropy,Memoryless,10,500.0
181,12,57,3.0,max_entropy,Memoryless,10,500.0
167,13,57,3.0,max_entropy,Memoryless,10,500.0
146,14,57,3.0,max_entropy,Memoryless,10,500.0
131,15,57,3.0,max_entropy,Memoryless,10,500.0
121,16,57,3.0,max_entropy,Memoryless,10,500.0
113,17,57,3.0,max_entropy,Memoryless,10,500.0
98,18,57,3.0,max_entropy,Memoryless,10,500.0
87,19,57,3.0,max_entropy,Memoryless,10,500.0
82,20,57,3.0,max_entropy,Memoryless,10,500.0
76,21,57,3.0,max_entropy,Memoryless,10,500.0
67,22,57,3.0,max_entropy,Memoryless,10,500.0
60,23,57,3.0,max_entropy,Memoryless,10,500.0
51,24,57,3.0,max_entropy,Memoryless,10,500.0
44,25,57,3.0,max_entropy,Memoryless,10,500.0
41,26,57,3.0,max_entropy,Memoryless,10,500.0
38,27,57,3.0,max_entropy,Memoryless,10,500.0
32,28,57,3.0,max_entropy,Memoryless,10,500.0
31,29,57,3.0,max_entropy,Memoryless,10,500.0
27,30,57,3.0,max_entropy,Memoryless,10,500.0
25,31,57,3.0,max_entropy,Memoryless,10,500.0
22,32,57,3.0,max_entropy,Memoryless,10,500.0
20,33,57,3.0,max_entropy,Memoryless,10,500.0
18,34,57,3.0,max_entropy,Memoryless,10,500.0
15,35,57,3.0,max_entropy,Memoryless,10,500.0
14,36,57,3.0,max_entropy,Memoryless,10,500.0
12,37,57,3.0,max_entropy,Memoryless,10,500.0
12,38,57,3.0,max_entropy,Memoryless,10,500.0
10,39,57,3.0,max_entropy,Memoryless,10,500.0
9,40,57,3.0,max_entropy,Memoryless,10,500.0
6,45,57,3.0,max_entropy,Memoryless,10,500.0
6,48,57,3.0,max_entropy,Memoryless,10,500.0
6,47,57,3.0,max_entropy,Memoryless,10,500.0
6,46,57,3.0,max_entropy,Memoryless,10,500.0
6,44,57,3.0,max_entropy,Memoryless,10,500.0
6,43,57,3.0,max_entropy,Memoryless,10,500.0
6,42,57,3.0,max_entropy,Memoryless,10,500.0
6,41,57,3.0,max_entropy,Memoryless,10,500.0
4,49,57,3.0,max_entropy,Memoryless,10,500.0
4,50,57,3.0,max_entropy,Memoryless,10,500.0
4,51,57,3.0,max_entropy,Memoryless,10,500.0
4,52,57,3.0,max_entropy,Memoryless,10,500.0
4,53,57,3.0,max_entropy,Memoryless,10,500.0
4,54,57,3.0,max_entropy,Memoryless,10,500.0
1,55,57,3.0,max_entropy,Memoryless,10,500.0
1,56,57,3.0,max_entropy,Memoryless,10,500.0
1,57,57,3.0,max_entropy,Memoryless,10,500.0
500,1,5,3.0,min_entropy,Memory,5,500.0
500,2,5,3.0,min_entropy,Memory,5,500.0
500,3,5,3.0,min_entropy,Memory,5,500.0
500,4,5,3.0,min_entropy,Memory,5,500.0
500,5,5,3.0,min_entropy,Memory,5,500.0
500,1,53,3.0,med_entropy,Memory,5,500.0
382,2,53,3.0,med_entropy,Memory,5,500.0
342,3,53,3.0,med_entropy,Memory,5,500.0
252,4,53,3.0,med_entropy,Memory,5,500.0
205,5,53,3.0,med_entropy,Memory,5,500.0
173,6,53,3.0,med_entropy,Memory,5,500.0
149,7,53,3.0,med_entropy,Memory,5,500.0
125,8,53,3.0,med_entropy,Memory,5,500.0
110,9,53,3.0,med_entropy,Memory,5,500.0
95,10,53,3.0,med_entropy,Memory,5,500.0
84,11,53,3.0,med_entropy,Memory,5,500.0
73,12,53,3.0,med_entropy,Memory,5,500.0
61,13,53,3.0,med_entropy,Memory,5,500.0
53,14,53,3.0,med_entropy,Memory,5,500.0
51,15,53,3.0,med_entropy,Memory,5,500.0
41,16,53,3.0,med_entropy,Memory,5,500.0
36,17,53,3.0,med_entropy,Memory,5,500.0
32,18,53,3.0,med_entropy,Memory,5,500.0
30,19,53,3.0,med_entropy,Memory,5,500.0
26,20,53,3.0,med_entropy,Memory,5,500.0
21,21,53,3.0,med_entropy,Memory,5,500.0
19,22,53,3.0,med_entropy,Memory,5,500.0
17,23,53,3.0,med_entropy,Memory,5,500.0
17,24,53,3.0,med_entropy,Memory,5,500.0
14,25,53,3.0,med_entropy,Memory,5,500.0
13,26,53,3.0,med_entropy,Memory,5,500.0
11,27,53,3.0,med_entropy,Memory,5,500.0
6,28,53,3.0,med_entropy,Memory,5,500.0
6,29,53,3.0,med_entropy,Memory,5,500.0
5,30,53,3.0,med_entropy,Memory,5,500.0
4,31,53,3.0,med_entropy,Memory,5,500.0
3,35,53,3.0,med_entropy,Memory,5,500.0
3,37,53,3.0,med_entropy,Memory,5,500.0
3,36,53,3.0,med_entropy,Memory,5,500.0
3,34,53,3.0,med_entropy,Memory,5,500.0
3,33,53,3.0,med_entropy,Memory,5,500.0
3,32,53,3.0,med_entropy,Memory,5,500.0
2,45,53,3.0,med_entropy,Memory,5,500.0
2,51,53,3.0,med_entropy,Memory,5,500.0
2,50,53,3.0,med_entropy,Memory,5,500.0
2,49,53,3.0,med_entropy,Memory,5,500.0
2,48,53,3.0,med_entropy,Memory,5,500.0
2,47,53,3.0,med_entropy,Memory,5,500.0
2,46,53,3.0,med_entropy,Memory,5,500.0
2,41,53,3.0,med_entropy,Memory,5,500.0
2,44,53,3.0,med_entropy,Memory,5,500.0
2,43,53,3.0,med_entropy,Memory,5,500.0
2,42,53,3.0,med_entropy,Memory,5,500.0
2,40,53,3.0,med_entropy,Memory,5,500.0
2,39,53,3.0,med_entropy,Memory,5,500.0
2,38,53,3.0,med_entropy,Memory,5,500.0
1,52,53,3.0,med_entropy,Memory,5,500.0
1,53,53,3.0,med_entropy,Memory,5,500.0
500,1,35,3.0,max_entropy,Memory,5,500.0
456,2,35,3.0,max_entropy,Memory,5,500.0
382,3,35,3.0,max_entropy,Memory,5,500.0
315,4,35,3.0,max_entropy,Memory,5,500.0
275,5,35,3.0,max_entropy,Memory,5,500.0
235,6,35,3.0,max_entropy,Memory,5,500.0
202,7,35,3.0,max_entropy,Memory,5,500.0
163,8,35,3.0,max_entropy,Memory,5,500.0
136,9,35,3.0,max_entropy,Memory,5,500.0
107,10,35,3.0,max_entropy,Memory,5,500.0
96,11,35,3.0,max_entropy,Memory,5,500.0
75,12,35,3.0,max_entropy,Memory,5,500.0
60,13,35,3.0,max_entropy,Memory,5,500.0
49,14,35,3.0,max_entropy,Memory,5,500.0
38,15,35,3.0,max_entropy,Memory,5,500.0
30,16,35,3.0,max_entropy,Memory,5,500.0
26,17,35,3.0,max_entropy,Memory,5,500.0
23,18,35,3.0,max_entropy,Memory,5,500.0
20,19,35,3.0,max_entropy,Memory,5,500.0
17,20,35,3.0,max_entropy,Memory,5,500.0
11,21,35,3.0,max_entropy,Memory,5,500.0
9,22,35,3.0,max_entropy,Memory,5,500.0
9,23,35,3.0,max_entropy,Memory,5,500.0
7,24,35,3.0,max_entropy,Memory,5,500.0
5,25,35,3.0,max_entropy,Memory,5,500.0
4,29,35,3.0,max_entropy,Memory,5,500.0
4,30,35,3.0,max_entropy,Memory,5,500.0
4,27,35,3.0,max_entropy,Memory,5,500.0
4,28,35,3.0,max_entropy,Memory,5,500.0
4,26,35,3.0,max_entropy,Memory,5,500.0
3,31,35,3.0,max_entropy,Memory,5,500.0
3,32,35,3.0,max_entropy,Memory,5,500.0
3,33,35,3.0,max_entropy,Memory,5,500.0
1,34,35,3.0,max_entropy,Memory,5,500.0
1,35,35,3.0,max_entropy,Memory,5,500.0
500,1,10,3.0,min_entropy,Memory,10,500.0
500,2,10,3.0,min_entropy,Memory,10,500.0
500,3,10,3.0,min_entropy,Memory,10,500.0
500,4,10,3.0,min_entropy,Memory,10,500.0
500,5,10,3.0,min_entropy,Memory,10,500.0
500,6,10,3.0,min_entropy,Memory,10,500.0
500,7,10,3.0,min_entropy,Memory,10,500.0
500,8,10,3.0,min_entropy,Memory,10,500.0
500,9,10,3.0,min_entropy,Memory,10,500.0
500,10,10,3.0,min_entropy,Memory,10,500.0
500,1,96,3.0,med_entropy,Memory,10,500.0
449,2,96,3.0,med_entropy,Memory,10,500.0
417,3,96,3.0,med_entropy,Memory,10,500.0
369,4,96,3.0,med_entropy,Memory,10,500.0
359,5,96,3.0,med_entropy,Memory,10,500.0
350,6,96,3.0,med_entropy,Memory,10,500.0
337,7,96,3.0,med_entropy,Memory,10,500.0
332,8,96,3.0,med_entropy,Memory,10,500.0
320,9,96,3.0,med_entropy,Memory,10,500.0
308,10,96,3.0,med_entropy,Memory,10,500.0
299,11,96,3.0,med_entropy,Memory,10,500.0
292,12,96,3.0,med_entropy,Memory,10,500.0
281,13,96,3.0,med_entropy,Memory,10,500.0
269,14,96,3.0,med_entropy,Memory,10,500.0
257,15,96,3.0,med_entropy,Memory,10,500.0
250,16,96,3.0,med_entropy,Memory,10,500.0
242,17,96,3.0,med_entropy,Memory,10,500.0
234,18,96,3.0,med_entropy,Memory,10,500.0
229,19,96,3.0,med_entropy,Memory,10,500.0
224,20,96,3.0,med_entropy,Memory,10,500.0
219,21,96,3.0,med_entropy,Memory,10,500.0
215,22,96,3.0,med_entropy,Memory,10,500.0
205,23,96,3.0,med_entropy,Memory,10,500.0
194,24,96,3.0,med_entropy,Memory,10,500.0
184,25,96,3.0,med_entropy,Memory,10,500.0
180,26,96,3.0,med_entropy,Memory,10,500.0
173,27,96,3.0,med_entropy,Memory,10,500.0
166,28,96,3.0,med_entropy,Memory,10,500.0
163,29,96,3.0,med_entropy,Memory,10,500.0
156,30,96,3.0,med_entropy,Memory,10,500.0
150,31,96,3.0,med_entropy,Memory,10,500.0
142,32,96,3.0,med_entropy,Memory,10,500.0
134,33,96,3.0,med_entropy,Memory,10,500.0
126,34,96,3.0,med_entropy,Memory,10,500.0
125,35,96,3.0,med_entropy,Memory,10,500.0
124,36,96,3.0,med_entropy,Memory,10,500.0
119,37,96,3.0,med_entropy,Memory,10,500.0
116,38,96,3.0,med_entropy,Memory,10,500.0
113,39,96,3.0,med_entropy,Memory,10,500.0
111,40,96,3.0,med_entropy,Memory,10,500.0
109,41,96,3.0,med_entropy,Memory,10,500.0
104,42,96,3.0,med_entropy,Memory,10,500.0
99,43,96,3.0,med_entropy,Memory,10,500.0
93,44,96,3.0,med_entropy,Memory,10,500.0
91,45,96,3.0,med_entropy,Memory,10,500.0
87,46,96,3.0,med_entropy,Memory,10,500.0
85,47,96,3.0,med_entropy,Memory,10,500.0
83,48,96,3.0,med_entropy,Memory,10,500.0
80,49,96,3.0,med_entropy,Memory,10,500.0
76,50,96,3.0,med_entropy,Memory,10,500.0
71,51,96,3.0,med_entropy,Memory,10,500.0
66,52,96,3.0,med_entropy,Memory,10,500.0
62,53,96,3.0,med_entropy,Memory,10,500.0
56,54,96,3.0,med_entropy,Memory,10,500.0
53,55,96,3.0,med_entropy,Memory,10,500.0
49,56,96,3.0,med_entropy,Memory,10,500.0
49,57,96,3.0,med_entropy,Memory,10,500.0
47,58,96,3.0,med_entropy,Memory,10,500.0
46,59,96,3.0,med_entropy,Memory,10,500.0
46,60,96,3.0,med_entropy,Memory,10,500.0
42,61,96,3.0,med_entropy,Memory,10,500.0
41,62,96,3.0,med_entropy,Memory,10,500.0
39,63,96,3.0,med_entropy,Memory,10,500.0
37,64,96,3.0,med_entropy,Memory,10,500.0
35,65,96,3.0,med_entropy,Memory,10,500.0
33,66,96,3.0,med_entropy,Memory,10,500.0
32,67,96,3.0,med_entropy,Memory,10,500.0
31,68,96,3.0,med_entropy,Memory,10,500.0
28,69,96,3.0,med_entropy,Memory,10,500.0
28,70,96,3.0,med_entropy,Memory,10,500.0
27,71,96,3.0,med_entropy,Memory,10,500.0
26,72,96,3.0,med_entropy,Memory,10,500.0
25,73,96,3.0,med_entropy,Memory,10,500.0
23,74,96,3.0,med_entropy,Memory,10,500.0
22,75,96,3.0,med_entropy,Memory,10,500.0
20,76,96,3.0,med_entropy,Memory,10,500.0
20,77,96,3.0,med_entropy,Memory,10,500.0
18,78,96,3.0,med_entropy,Memory,10,500.0
18,79,96,3.0,med_entropy,Memory,10,500.0
17,80,96,3.0,med_entropy,Memory,10,500.0
16,81,96,3.0,med_entropy,Memory,10,500.0
16,82,96,3.0,med_entropy,Memory,10,500.0
14,83,96,3.0,med_entropy,Memory,10,500.0
13,84,96,3.0,med_entropy,Memory,10,500.0
12,85,96,3.0,med_entropy,Memory,10,500.0
9,86,96,3.0,med_entropy,Memory,10,500.0
7,87,96,3.0,med_entropy,Memory,10,500.0
6,88,96,3.0,med_entropy,Memory,10,500.0
5,89,96,3.0,med_entropy,Memory,10,500.0
5,90,96,3.0,med_entropy,Memory,10,500.0
4,91,96,3.0,med_entropy,Memory,10,500.0
4,92,96,3.0,med_entropy,Memory,10,500.0
4,93,96,3.0,med_entropy,Memory,10,500.0
3,94,96,3.0,med_entropy,Memory,10,500.0
2,95,96,3.0,med_entropy,Memory,10,500.0
2,96,96,3.0,med_entropy,Memory,10,500.0
500,1,52,3.0,max_entropy,Memory,10,500.0
459,2,52,3.0,max_entropy,Memory,10,500.0
416,3,52,3.0,max_entropy,Memory,10,500.0
372,4,52,3.0,max_entropy,Memory,10,500.0
342,5,52,3.0,max_entropy,Memory,10,500.0
308,6,52,3.0,max_entropy,Memory,10,500.0
287,7,52,3.0,max_entropy,Memory,10,500.0
262,8,52,3.0,max_entropy,Memory,10,500.0
234,9,52,3.0,max_entropy,Memory,10,500.0
216,10,52,3.0,max_entropy,Memory,10,500.0
197,11,52,3.0,max_entropy,Memory,10,500.0
180,12,52,3.0,max_entropy,Memory,10,500.0
168,13,52,3.0,max_entropy,Memory,10,500.0
151,14,52,3.0,max_entropy,Memory,10,500.0
143,15,52,3.0,max_entropy,Memory,10,500.0
125,16,52,3.0,max_entropy,Memory,10,500.0
113,17,52,3.0,max_entropy,Memory,10,500.0
101,18,52,3.0,max_entropy,Memory,10,500.0
87,19,52,3.0,max_entropy,Memory,10,500.0
81,20,52,3.0,max_entropy,Memory,10,500.0
75,21,52,3.0,max_entropy,Memory,10,500.0
72,22,52,3.0,max_entropy,Memory,10,500.0
64,23,52,3.0,max_entropy,Memory,10,500.0
58,24,52,3.0,max_entropy,Memory,10,500.0
53,25,52,3.0,max_entropy,Memory,10,500.0
47,26,52,3.0,max_entropy,Memory,10,500.0
43,27,52,3.0,max_entropy,Memory,10,500.0
38,28,52,3.0,max_entropy,Memory,10,500.0
30,29,52,3.0,max_entropy,Memory,10,500.0
28,30,52,3.0,max_entropy,Memory,10,500.0
24,31,52,3.0,max_entropy,Memory,10,500.0
23,32,52,3.0,max_entropy,Memory,10,500.0
20,33,52,3.0,max_entropy,Memory,10,500.0
20,34,52,3.0,max_entropy,Memory,10,500.0
17,35,52,3.0,max_entropy,Memory,10,500.0
15,36,52,3.0,max_entropy,Memory,10,500.0
13,37,52,3.0,max_entropy,Memory,10,500.0
11,38,52,3.0,max_entropy,Memory,10,500.0
8,42,52,3.0,max_entropy,Memory,10,500.0
8,43,52,3.0,max_entropy,Memory,10,500.0
8,40,52,3.0,max_entropy,Memory,10,500.0
8,41,52,3.0,max_entropy,Memory,10,500.0
8,39,52,3.0,max_entropy,Memory,10,500.0
7,44,52,3.0,max_entropy,Memory,10,500.0
5,45,52,3.0,max_entropy,Memory,10,500.0
5,46,52,3.0,max_entropy,Memory,10,500.0
4,47,52,3.0,max_entropy,Memory,10,500.0
4,48,52,3.0,max_entropy,Memory,10,500.0
4,49,52,3.0,max_entropy,Memory,10,500.0
4,50,52,3.0,max_entropy,Memory,10,500.0
2,51,52,3.0,max_entropy,Memory,10,500.0
1,52,52,3.0,max_entropy,Memory,10,500.0
500,1,5,5.0,min_entropy,Memoryless,5,500.0
500,2,5,5.0,min_entropy,Memoryless,5,500.0
500,3,5,5.0,min_entropy,Memoryless,5,500.0
500,4,5,5.0,min_entropy,Memoryless,5,500.0
500,5,5,5.0,min_entropy,Memoryless,5,500.0
500,1,25,5.0,med_entropy,Memoryless,5,500.0
408,2,25,5.0,med_entropy,Memoryless,5,500.0
319,3,25,5.0,med_entropy,Memoryless,5,500.0
264,4,25,5.0,med_entropy,Memoryless,5,500.0
210,5,25,5.0,med_entropy,Memoryless,5,500.0
162,6,25,5.0,med_entropy,Memoryless,5,500.0
131,7,25,5.0,med_entropy,Memoryless,5,500.0
106,8,25,5.0,med_entropy,Memoryless,5,500.0
84,9,25,5.0,med_entropy,Memoryless,5,500.0
69,10,25,5.0,med_entropy,Memoryless,5,500.0
53,11,25,5.0,med_entropy,Memoryless,5,500.0
45,12,25,5.0,med_entropy,Memoryless,5,500.0
37,13,25,5.0,med_entropy,Memoryless,5,500.0
28,14,25,5.0,med_entropy,Memoryless,5,500.0
24,15,25,5.0,med_entropy,Memoryless,5,500.0
21,16,25,5.0,med_entropy,Memoryless,5,500.0
16,17,25,5.0,med_entropy,Memoryless,5,500.0
10,18,25,5.0,med_entropy,Memoryless,5,500.0
9,19,25,5.0,med_entropy,Memoryless,5,500.0
6,20,25,5.0,med_entropy,Memoryless,5,500.0
6,21,25,5.0,med_entropy,Memoryless,5,500.0
5,22,25,5.0,med_entropy,Memoryless,5,500.0
3,23,25,5.0,med_entropy,Memoryless,5,500.0
3,24,25,5.0,med_entropy,Memoryless,5,500.0
2,25,25,5.0,med_entropy,Memoryless,5,500.0
500,1,35,5.0,max_entropy,Memoryless,5,500.0
427,2,35,5.0,max_entropy,Memoryless,5,500.0
355,3,35,5.0,max_entropy,Memoryless,5,500.0
298,4,35,5.0,max_entropy,Memoryless,5,500.0
239,5,35,5.0,max_entropy,Memoryless,5,500.0
203,6,35,5.0,max_entropy,Memoryless,5,500.0
174,7,35,5.0,max_entropy,Memoryless,5,500.0
139,8,35,5.0,max_entropy,Memoryless,5,500.0
116,9,35,5.0,max_entropy,Memoryless,5,500.0
100,10,35,5.0,max_entropy,Memoryless,5,500.0
83,11,35,5.0,max_entropy,Memoryless,5,500.0
71,12,35,5.0,max_entropy,Memoryless,5,500.0
55,13,35,5.0,max_entropy,Memoryless,5,500.0
41,14,35,5.0,max_entropy,Memoryless,5,500.0
34,15,35,5.0,max_entropy,Memoryless,5,500.0
28,16,35,5.0,max_entropy,Memoryless,5,500.0
24,17,35,5.0,max_entropy,Memoryless,5,500.0
18,18,35,5.0,max_entropy,Memoryless,5,500.0
17,19,35,5.0,max_entropy,Memoryless,5,500.0
15,20,35,5.0,max_entropy,Memoryless,5,500.0
13,21,35,5.0,max_entropy,Memoryless,5,500.0
12,22,35,5.0,max_entropy,Memoryless,5,500.0
10,23,35,5.0,max_entropy,Memoryless,5,500.0
9,24,35,5.0,max_entropy,Memoryless,5,500.0
8,25,35,5.0,max_entropy,Memoryless,5,500.0
8,26,35,5.0,max_entropy,Memoryless,5,500.0
7,27,35,5.0,max_entropy,Memoryless,5,500.0
3,28,35,5.0,max_entropy,Memoryless,5,500.0
3,29,35,5.0,max_entropy,Memoryless,5,500.0
2,30,35,5.0,max_entropy,Memoryless,5,500.0
1,31,35,5.0,max_entropy,Memoryless,5,500.0
1,32,35,5.0,max_entropy,Memoryless,5,500.0
1,33,35,5.0,max_entropy,Memoryless,5,500.0
1,34,35,5.0,max_entropy,Memoryless,5,500.0
1,35,35,5.0,max_entropy,Memoryless,5,500.0
500,1,10,5.0,min_entropy,Memoryless,10,500.0
500,2,10,5.0,min_entropy,Memoryless,10,500.0
500,3,10,5.0,min_entropy,Memoryless,10,500.0
500,4,10,5.0,min_entropy,Memoryless,10,500.0
500,5,10,5.0,min_entropy,Memoryless,10,500.0
500,6,10,5.0,min_entropy,Memoryless,10,500.0
500,7,10,5.0,min_entropy,Memoryless,10,500.0
500,8,10,5.0,min_entropy,Memoryless,10,500.0
500,9,10,5.0,min_entropy,Memoryless,10,500.0
500,10,10,5.0,min_entropy,Memoryless,10,500.0
500,1,36,5.0,med_entropy,Memoryless,10,500.0
441,2,36,5.0,med_entropy,Memoryless,10,500.0
379,3,36,5.0,med_entropy,Memoryless,10,500.0
317,4,36,5.0,med_entropy,Memoryless,10,500.0
265,5,36,5.0,med_entropy,Memoryless,10,500.0
225,6,36,5.0,med_entropy,Memoryless,10,500.0
188,7,36,5.0,med_entropy,Memoryless,10,500.0
163,8,36,5.0,med_entropy,Memoryless,10,500.0
137,9,36,5.0,med_entropy,Memoryless,10,500.0
122,10,36,5.0,med_entropy,Memoryless,10,500.0
98,11,36,5.0,med_entropy,Memoryless,10,500.0
83,12,36,5.0,med_entropy,Memoryless,10,500.0
72,13,36,5.0,med_entropy,Memoryless,10,500.0
61,14,36,5.0,med_entropy,Memoryless,10,500.0
51,15,36,5.0,med_entropy,Memoryless,10,500.0
45,16,36,5.0,med_entropy,Memoryless,10,500.0
41,17,36,5.0,med_entropy,Memoryless,10,500.0
37,18,36,5.0,med_entropy,Memoryless,10,500.0
31,19,36,5.0,med_entropy,Memoryless,10,500.0
26,20,36,5.0,med_entropy,Memoryless,10,500.0
22,21,36,5.0,med_entropy,Memoryless,10,500.0
20,22,36,5.0,med_entropy,Memoryless,10,500.0
18,23,36,5.0,med_entropy,Memoryless,10,500.0
14,24,36,5.0,med_entropy,Memoryless,10,500.0
13,25,36,5.0,med_entropy,Memoryless,10,500.0
9,26,36,5.0,med_entropy,Memoryless,10,500.0
5,29,36,5.0,med_entropy,Memoryless,10,500.0
5,30,36,5.0,med_entropy,Memoryless,10,500.0
5,28,36,5.0,med_entropy,Memoryless,10,500.0
5,27,36,5.0,med_entropy,Memoryless,10,500.0
4,31,36,5.0,med_entropy,Memoryless,10,500.0
3,32,36,5.0,med_entropy,Memoryless,10,500.0
1,33,36,5.0,med_entropy,Memoryless,10,500.0
1,34,36,5.0,med_entropy,Memoryless,10,500.0
1,35,36,5.0,med_entropy,Memoryless,10,500.0
1,36,36,5.0,med_entropy,Memoryless,10,500.0
500,1,119,5.0,max_entropy,Memoryless,10,500.0
444,2,119,5.0,max_entropy,Memoryless,10,500.0
399,3,119,5.0,max_entropy,Memoryless,10,500.0
366,4,119,5.0,max_entropy,Memoryless,10,500.0
337,5,119,5.0,max_entropy,Memoryless,10,500.0
306,6,119,5.0,max_entropy,Memoryless,10,500.0
282,7,119,5.0,max_entropy,Memoryless,10,500.0
255,8,119,5.0,max_entropy,Memoryless,10,500.0
236,9,119,5.0,max_entropy,Memoryless,10,500.0
219,10,119,5.0,max_entropy,Memoryless,10,500.0
197,11,119,5.0,max_entropy,Memoryless,10,500.0
177,12,119,5.0,max_entropy,Memoryless,10,500.0
158,13,119,5.0,max_entropy,Memoryless,10,500.0
149,14,119,5.0,max_entropy,Memoryless,10,500.0
137,15,119,5.0,max_entropy,Memoryless,10,500.0
122,16,119,5.0,max_entropy,Memoryless,10,500.0
113,17,119,5.0,max_entropy,Memoryless,10,500.0
102,18,119,5.0,max_entropy,Memoryless,10,500.0
95,19,119,5.0,max_entropy,Memoryless,10,500.0
87,20,119,5.0,max_entropy,Memoryless,10,500.0
83,21,119,5.0,max_entropy,Memoryless,10,500.0
74,22,119,5.0,max_entropy,Memoryless,10,500.0
61,23,119,5.0,max_entropy,Memoryless,10,500.0
58,24,119,5.0,max_entropy,Memoryless,10,500.0
56,25,119,5.0,max_entropy,Memoryless,10,500.0
51,26,119,5.0,max_entropy,Memoryless,10,500.0
50,27,119,5.0,max_entropy,Memoryless,10,500.0
46,28,119,5.0,max_entropy,Memoryless,10,500.0
40,29,119,5.0,max_entropy,Memoryless,10,500.0
36,30,119,5.0,max_entropy,Memoryless,10,500.0
36,31,119,5.0,max_entropy,Memoryless,10,500.0
28,32,119,5.0,max_entropy,Memoryless,10,500.0
27,33,119,5.0,max_entropy,Memoryless,10,500.0
26,34,119,5.0,max_entropy,Memoryless,10,500.0
24,35,119,5.0,max_entropy,Memoryless,10,500.0
20,36,119,5.0,max_entropy,Memoryless,10,500.0
19,37,119,5.0,max_entropy,Memoryless,10,500.0
18,38,119,5.0,max_entropy,Memoryless,10,500.0
14,39,119,5.0,max_entropy,Memoryless,10,500.0
14,40,119,5.0,max_entropy,Memoryless,10,500.0
14,41,119,5.0,max_entropy,Memoryless,10,500.0
13,42,119,5.0,max_entropy,Memoryless,10,500.0
10,43,119,5.0,max_entropy,Memoryless,10,500.0
9,44,119,5.0,max_entropy,Memoryless,10,500.0
9,45,119,5.0,max_entropy,Memoryless,10,500.0
9,46,119,5.0,max_entropy,Memoryless,10,500.0
8,47,119,5.0,max_entropy,Memoryless,10,500.0
7,48,119,5.0,max_entropy,Memoryless,10,500.0
7,49,119,5.0,max_entropy,Memoryless,10,500.0
5,53,119,5.0,max_entropy,Memoryless,10,500.0
5,54,119,5.0,max_entropy,Memoryless,10,500.0
5,50,119,5.0,max_entropy,Memoryless,10,500.0
5,52,119,5.0,max_entropy,Memoryless,10,500.0
5,51,119,5.0,max_entropy,Memoryless,10,500.0
4,77,119,5.0,max_entropy,Memoryless,10,500.0
4,76,119,5.0,max_entropy,Memoryless,10,500.0
4,75,119,5.0,max_entropy,Memoryless,10,500.0
4,74,119,5.0,max_entropy,Memoryless,10,500.0
4,73,119,5.0,max_entropy,Memoryless,10,500.0
4,67,119,5.0,max_entropy,Memoryless,10,500.0
4,72,119,5.0,max_entropy,Memoryless,10,500.0
4,71,119,5.0,max_entropy,Memoryless,10,500.0
4,70,119,5.0,max_entropy,Memoryless,10,500.0
4,69,119,5.0,max_entropy,Memoryless,10,500.0
4,68,119,5.0,max_entropy,Memoryless,10,500.0
4,60,119,5.0,max_entropy,Memoryless,10,500.0
4,66,119,5.0,max_entropy,Memoryless,10,500.0
4,59,119,5.0,max_entropy,Memoryless,10,500.0
4,65,119,5.0,max_entropy,Memoryless,10,500.0
4,55,119,5.0,max_entropy,Memoryless,10,500.0
4,56,119,5.0,max_entropy,Memoryless,10,500.0
4,58,119,5.0,max_entropy,Memoryless,10,500.0
4,57,119,5.0,max_entropy,Memoryless,10,500.0
4,61,119,5.0,max_entropy,Memoryless,10,500.0
4,62,119,5.0,max_entropy,Memoryless,10,500.0
4,63,119,5.0,max_entropy,Memoryless,10,500.0
4,64,119,5.0,max_entropy,Memoryless,10,500.0
3,78,119,5.0,max_entropy,Memoryless,10,500.0
2,84,119,5.0,max_entropy,Memoryless,10,500.0
2,89,119,5.0,max_entropy,Memoryless,10,500.0
2,88,119,5.0,max_entropy,Memoryless,10,500.0
2,87,119,5.0,max_entropy,Memoryless,10,500.0
2,86,119,5.0,max_entropy,Memoryless,10,500.0
2,85,119,5.0,max_entropy,Memoryless,10,500.0
2,82,119,5.0,max_entropy,Memoryless,10,500.0
2,81,119,5.0,max_entropy,Memoryless,10,500.0
2,80,119,5.0,max_entropy,Memoryless,10,500.0
2,79,119,5.0,max_entropy,Memoryless,10,500.0
2,83,119,5.0,max_entropy,Memoryless,10,500.0
1,105,119,5.0,max_entropy,Memoryless,10,500.0
